"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,145061604
2019,4,145066366
2019,4,145066368
2019,4,145057803
2019,4,145057812
2019,4,145057810
2019,4,145066382
2019,4,145066387
2019,4,145057818
2019,4,145057831
2019,2,145057834
2019,4,145066414
2019,3,145066418
2019,3,145057849
2019,4,145057851
2019,4,145061641
2019,4,145066472
2019,4,145066476
2019,4,145066480
2019,4,145066484
2019,4,145066485
2019,4,145057900
2019,4,145066491
2019,4,145061665
2019,4,145061668
2019,4,145066506
2019,4,145066509
2019,4,145061677
2019,4,145066523
2019,4,145066534
2019,1,145057930
2019,4,145066540
2019,4,145066545
2019,4,145066549
2019,4,145057937
2019,4,145066554
2019,4,145057938
2019,4,145066557
2019,4,145057940
2019,4,145061695
2019,4,145057943
2019,4,145057942
2019,4,145066583
2019,4,145057952
2019,4,145061705
2019,4,145066590
2019,4,145066597
2019,4,145066602
2019,4,145066607
2019,4,145066608
2019,4,145061719
2019,4,145057983
2019,4,145061737
2019,4,145061739
2019,4,145066656
2019,4,145066664
2019,4,145058023
2019,4,145066692
2019,2,145058083
2019,4,145066713
2019,4,145066714
2019,4,145061821
2019,4,145061820
2019,4,145061819
2019,4,145066749
2019,1,145066756
2019,3,145066756
2019,4,145058169
2019,4,145066767
2019,4,145066776
2019,4,145066777
2019,4,145066778
2019,4,145066780
2019,4,145066781
2019,4,145066782
2019,4,145066785
2019,4,145058198
2019,4,145066793
2019,4,145058203
2019,4,145066808
2019,4,145066809
2019,4,145066807
2019,4,145058218
2019,1,145066814
2019,3,145061952
2019,4,145058227
2019,4,145058230
2019,4,145066820
2019,4,145066821
2019,4,145066822
2019,4,145066823
2019,4,145066825
2019,4,145066828
2019,4,145066832
2019,4,145066835
2019,4,145066836
2019,4,145058253
2019,4,145058252
2019,4,145058256
2019,4,145058259
2019,1,145058292
2019,4,145066849
2019,4,145066851
2019,4,145066850
2019,4,145066852
2019,1,145058298
2019,3,145058298
2019,4,145066853
2019,4,145066863
2019,4,145066862
2019,4,145066868
2019,4,145066878
2019,4,145066879
2019,4,145066883
2019,4,145066882
2019,4,145058375
2019,4,145066898
2019,4,145066901
2019,4,145066937
2019,4,145058468
2019,4,145066947
2019,2,145062306
2019,4,145067267
2019,4,145067274
2019,4,145062527
2019,4,145067300
2019,4,145059053
2019,4,145059054
2019,4,145062611
2019,4,145062612
2019,4,145062618
2019,4,145062619
2019,4,145062620
2019,4,145062622
2019,4,145067322
2019,3,145062630
2019,4,145062640
2019,4,145067337
2019,4,145059102
2019,4,145059109
2019,4,145059146
2019,4,145059155
2019,4,145067391
2019,4,145067396
2019,4,145067420
2019,4,145067428
2019,3,145062719
2019,4,145059207
2019,4,145062733
2019,4,145067442
2019,4,145059231
2019,4,145062749
2019,3,145067457
2019,4,145059249
2019,4,145067465
2019,4,145059267
2019,4,145062769
2019,4,145062771
2019,4,145067482
