"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,134625811,148409896
2019,134625835,148409912
2019,134625846,148418646
2019,134633664,148421251
2019,134625875,148418687
2019,134631255,148409971
2019,134633712,148421273
2019,134633727,148418754
2019,134633727,148418753
2019,134625920,148410001
2019,134631293,148421301
2019,134633848,148421351
2019,134633889,148410116
2019,134626041,148418964
2019,134633978,148421414
2019,134633988,148419038
2019,134626124,148410232
2019,134626146,148410252
2019,134631437,148421464
2019,134626170,148421475
2019,134626170,148419143
2019,134626180,148419148
2019,134626186,148419164
2019,134626187,148421494
2019,134634140,148419199
2019,134634140,148419200
2019,134634140,148419198
2019,134626221,148410347
2019,134626234,148410369
2019,134626234,148410370
2019,134631651,148421697
2019,134626596,148421757
2019,134626606,148410733
2019,134626620,148410746
2019,134626625,148410749
2019,134626633,148419473
2019,134626633,148419474
2019,134626645,148419475
2019,134626653,148421785
2019,134626652,148419478
2019,134626652,148419479
2019,134626661,148410783
2019,134634416,148419517
2019,134626705,148421817
2019,134627199,148426365
2019,134632428,148426454
2019,134627301,148426467
2019,134635153,148420297
2019,134627310,148426475
2019,134627309,148426475
2019,134627314,148422569
2019,134627324,148420333
2019,134627325,148422589
2019,134632491,148422603
2019,134632496,148420354
2019,134635253,148420403
2019,134627369,148426538
2019,134632624,148420538
2019,134644367,148425190
2019,134644374,148425195
2019,134644380,148428641
2019,134648050,148425209
2019,134648078,148433153
2019,134648095,148425236
2019,134644452,148425244
2019,134640124,148433197
2019,134648133,148425269
2019,134640144,148428738
2019,134644489,148425282
2019,134640209,148433303
2019,134648249,148433315
2019,134648530,148429104
2019,134648532,148433585
2019,134648532,148433583
2019,134644886,148433618
2019,134648555,148433618
2019,134644886,148429126
2019,134648555,148429126
2019,134644900,148425548
2019,134648594,148433650
2019,134644922,148425564
2019,134644931,148433668
2019,134644949,148429197
2019,134644965,148429215
2019,134648664,148433716
2019,134648709,148433762
2019,134645026,148433797
2019,134645046,148429276
2019,134645047,148429276
2019,134648781,148429286
2019,134645067,148429291
2019,134645068,148429291
2019,134645063,148429291
2019,134645066,148429291
2019,134645064,148429291
2019,134640529,148425641
2019,134645076,148433873
2019,134648837,148429313
2019,134648847,148433905
2019,134648864,148425651
2019,134645119,148429330
2019,134645122,148429330
2019,134645123,148429330
2019,134645121,148429330
2019,134648886,148433954
2019,134640595,148429377
2019,134640602,148429390
2019,134645194,148434044
2019,134645194,148434042
2019,134645201,148429406
2019,134640624,148429425
2019,134640622,148429425
2019,134641582,148436640
2019,134650425,148435473
2019,134650435,148435479
2019,134650436,148435479
2019,134650433,148435479
2019,134646137,148430279
2019,134646142,148430282
2019,134646144,148435518
2019,134650506,148436753
2019,134641719,148435547
2019,134650529,148435564
2019,134641739,148436782
2019,134650548,148435584
2019,134646176,148436803
2019,134650642,148436895
2019,134641872,148435684
2019,134641924,148430395
2019,134641945,148436978
2019,134641962,148436991
2019,134650786,148430426
2019,134650786,148436996
2019,134641972,148435827
2019,134650803,148437009
2019,134641982,148435832
2019,134641981,148437012
2019,134646306,148430442
2019,134641990,148437021
2019,134650817,148430449
2019,134650820,148435851
2019,134650820,148435850
2019,134641999,148435865
2019,134646335,148430474
2019,134646340,148430478
2019,134646373,148435920
2019,134646376,148435926
2019,134650909,148435932
2019,134650915,148435942
2019,134646388,148435943
2019,134642059,148435955
2019,134642059,148437091
2019,134650952,148435971
2019,134646413,148430549
2019,134650959,148430550
2019,134650961,148435980
2019,134646417,148437119
2019,134646423,148437126
2019,134642093,148430566
2019,134650981,148435994
2019,134646441,148435995
2019,134646439,148435995
2019,134650987,148430587
2019,134646479,148436040
2019,134642139,148437184
2019,134646500,148437197
2019,134646514,148430636
2019,134642185,148437233
2019,134642206,148430670
2019,134646563,148430676
2019,134642231,148430692
2019,134646579,148437274
2019,134646580,148437274
2019,134651136,148430697
2019,134642253,148430712
2019,134646599,148441186
2019,134642279,148441212
2019,134651212,148441220
2019,134642295,148441225
2019,134642308,148441235
2019,134651231,148441241
2019,134646653,148430760
2019,134646652,148430760
2019,134646659,148441251
2019,134651246,148441253
2019,134642326,148441258
2019,134651252,148441258
2019,134651259,148430769
2019,134646671,148437400
2019,134646674,148441279
2019,134651352,148430813
