"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,125953010,22,0,,139863335
2019,125953010,20,85,,139858704
2019,125953010,7,200,,139863332
2019,125953010,25,10,,139863334
2019,125957750,38,50,,139858727
2019,125957750,27,100,,139863356
2019,125957746,28,1500,,139858723
2019,125957750,7,3000,,139863355
2019,125957768,63,900,,139858751
2019,125957792,16,450,,139863393
2019,125957792,63,100,,139863394
2019,125953211,47,0,,139858954
2019,125953252,16,50,,139859015
2019,125953252,6,200,,139859013
2019,125953252,3,26000,,139859011
2019,125953252,7,200,,139863658
2019,125953302,16,7500,,139863725
2019,125958076,20,100,,139863874
2019,125958076,22,0,,139863875
2019,125958076,23,1000,,139863876
2019,125958162,63,1000,,139864010
2019,125953513,36,3000,,139864007
2019,125953572,43,25,,139859314
2019,125953572,62,300,,139859315
2019,125958241,63,1,,139859370
2019,125958241,51,0,,139859369
2019,125953633,7,1100,,139859384
2019,125953633,20,3200,,139864169
2019,125953633,9,0,,139859386
2019,125953633,51,0,,139864171
2019,125953633,16,1,,139864168
2019,125958337,9,0,,139859481
2019,125958337,25,1,,139859483
2019,125958337,51,0,,139859484
2019,125953820,10,,,139864446
2019,125958440,10,,,139859610
2019,125953899,7,1000,,139864544
2019,125953899,6,125,,139864543
2019,125953899,62,45,,139859621
2019,125953899,43,81,,139864545
2019,125954006,8,298,,139864688
2019,125954001,3,250,,139859706
2019,125954006,16,20,,139864691
2019,125954049,63,40,,139859746
2019,125958537,3,300,,139859743
2019,125958578,52,0,,139859801
2019,125954166,20,1,,139864898
2019,125954166,17,1,,139864895
2019,125954166,16,100,,139864894
2019,125954196,7,550,,139859854
2019,125958623,7,100,02-MAY-19,139864935
2019,125958783,20,408,,139860067
2019,125954432,9,0,,139865222
2019,125954445,63,125,,139865234
2019,125958824,52,0,,139865276
2019,125954486,20,2,,139860112
2019,125954486,9,0,,139865288
2019,125960674,51,0,,139866877
2019,125960869,51,0,,139867123
2019,125964791,3,116,,139867120
2019,125960916,3,16000,,139867177
2019,125960915,3,16000,07-JUN-19,139867176
2019,125960948,63,30,,139861378
2019,125936284,21,2676,,139833331
2019,125936424,38,100,,139830793
2019,125936501,36,400,,139830897
2019,125932621,38,1000,,139830952
2019,125932649,43,300,,139833678
2019,125932649,54,300,,139833687
2019,125932649,50,100,,139831008
2019,125932649,36,500,,139833675
2019,125936668,13,250,,139833833
2019,125932849,42,515,,139831255
2019,125932967,20,500,,139831418
2019,125933080,7,2,,139831558
2019,125936867,42,1000,,139834069
2019,125933080,36,800,,139834070
