"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,121526661
2018,4,121526669
2018,4,121526708
2018,4,121526723
2018,4,121526780
2018,4,121526903
2018,4,121526937
2018,4,121527128
2018,4,121527227
2018,4,121527260
2018,4,121527405
2018,4,121527416
2018,4,121527449
2018,4,121527590
2018,4,121527723
2018,4,121527860
2018,4,121527920
2018,4,121527993
2018,4,121528072
2018,4,121528237
2018,4,121528264
2018,4,121528447
2018,4,121528446
2018,4,121528732
2018,4,121528737
2018,4,121529088
2018,4,121529367
2018,4,121529378
2018,4,121529405
2018,4,121529648
2018,4,121529661
2018,4,121530031
2018,4,121530036
2018,4,121530103
2018,4,121530118
2018,4,121530450
2018,4,121530586
2018,4,121530663
2018,4,121530802
2018,4,121531010
2018,4,121532470
2018,4,121532646
2018,4,121533009
2018,4,121533160
2018,4,121533369
2018,4,121533429
2018,4,121534850
2018,4,121535144
2018,4,121535194
2018,4,121535441
2018,4,121535596
2018,4,121535625
2018,4,121535677
2018,4,121535954
2018,4,121535986
2018,4,121536010
2018,4,121536072
2018,4,121536069
2018,4,121536084
2018,4,121536139
2018,4,121536159
2018,4,121536274
2018,4,121536407
2018,4,121536815
2018,4,121536897
2018,4,121536924
2018,4,121536958
2018,4,121537107
2018,4,121537187
2018,4,121537262
2018,4,121537354
2018,4,121537538
2018,4,121537865
2018,3,121538152
2018,4,121538164
2018,4,121538200
2018,4,121539862
2018,4,121539929
2018,4,121539941
2018,4,121539989
2018,4,121540070
2018,4,121540099
2018,4,121540332
2018,4,121541077
2018,4,121541599
2018,4,121541598
2018,4,121541623
2018,4,121542163
2018,4,121542361
2018,4,121542389
2018,4,131708453
2018,4,131708451
2018,4,131708452
2018,4,131704459
2018,4,131708708
2018,3,131708707
2018,4,131704498
2018,4,131708711
2018,4,131708714
2018,3,131708716
2018,3,131708715
2018,4,131708723
2018,4,131708722
2018,4,131708727
2018,4,131708726
2018,1,131708735
2018,3,131708737
2018,4,120561945
2018,3,120562076
2018,4,120562358
2018,1,120562402
2018,4,120562507
